Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,Tailored Steel Floor Access Panel with Hardwood,"<p>Custom Steel Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days<br></span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,1940.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dhdthjdthd.jpg?v=1770388168,1,"",false,Bespoke Floor Hatch with Electric lifting system - Ferrum decor studio,,,kg,,,active
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dsgdfgdghs.jpg?v=1770388168,2,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dhdfhdh.jpg?v=1770388169,3,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgddfgfds.jpg?v=1770388168,4,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgsdgsdg.jpg?v=1770388168,5,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgdfgsfs.jpg?v=1770388168,6,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dsfsdgsdgs.jpg?v=1770388168,7,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/fdgdfhf.jpg?v=1770388168,8,"",,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2080.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,80-85,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,30-35,,,85-90,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,2220.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,50-55,,,,,,0.0,shopify,10,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,55-60,,,,,,0.0,shopify,10,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,60-65,,,,,,0.0,shopify,10,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,65-70,,,,,,0.0,shopify,10,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,70-75,,,,,,0.0,shopify,10,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,75-80,,,,,,0.0,shopify,10,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,80-85,,,,,,0.0,shopify,10,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,35-40,,,85-90,,,,,,0.0,shopify,10,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,30-35,,,,,,0.0,shopify,1,continue,manual,2360.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,35-40,,,,,,0.0,shopify,1,continue,manual,2500.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,40-45,,,,,,0.0,shopify,1,continue,manual,2640.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,45-50,,,,,,0.0,shopify,1,continue,manual,2780.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,50-55,,,,,,0.0,shopify,1,continue,manual,2920.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,55-60,,,,,,0.0,shopify,1,continue,manual,3060.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,60-65,,,,,,0.0,shopify,1,continue,manual,3200.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,65-70,,,,,,0.0,shopify,1,continue,manual,3340.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,70-75,,,,,,0.0,shopify,1,continue,manual,3480.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,75-80,,,,,,0.0,shopify,1,continue,manual,3620.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,80-85,,,,,,0.0,shopify,1,continue,manual,3760.00,1.00,true,true,,,,,,,,,,,,,kg,,,
customized-steel-floor-hatch-unique-steel-floor-access-door-bespoke-design-tailored-to-your-space-copy,,,,,,,,,40-45,,,85-90,,,,,,0.0,shopify,1,continue,manual,3900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,Unique Glass Floor Access Panel,"<p>Custom Glass Floor Hatches – Tailored to Your Needs  </p>
<p>Our steel floor hatches are fully customizable to ensure a perfect fit and seamless integration into your space. Personalize your hatch with the following options:  </p>
<p>- Precise Dimensions: Designed to match your exact opening size.  <br>- Hinge Placement: Choose hinges on the short or long side.  <br>- Flush or Lip Design: Select a flush finish or a 2-inch lip to cover the surrounding surface.  <br>- Custom Color: Pick a color that complements your style.  <br>- Weight &amp; Thickness: Specify estimated weight and thickness for tiling or additional coverings.  <br>- Optional Border: Add an overall border and define the required depth.  </p>
<p>Crafted for durability, functionality, and style, our hatches are ideal for any residential, commercial, or industrial application.</p>
<p><span style=""font-size: 0.875rem;"">HOW TO PLACE THE ORDER:</span></p>
<ol>
<li><span>Round up your opening dimensions to the nearest odd numbers and pick them from size options in the listing ( that is only for fair pricing and making payment )</span></li>
<li>
<span>Provide your exact specs by filling </span>personalization slot</li>
<li>Place an order</li>
</ol>
<p><span>HOW TO PICK THE COLOR:<br>- You can pick any color from any collection by following this link: neokem.eu/en/color-charts.<br><br>ETA ( FLOOR HATCHES )<br>- Making shop drawing: 3-5 days<br>- Fabrication: 3 weeks<br>- Shipping: 5-10 days</span></p>",FerrumDecorStudio,Home & Garden,hardware,"Custom Ventilated Steel Floor Hatch, Customized Ventilated Floor Access Hatch, glass floor hetch, Personalized Ventilated Floor Hatch in Steel, Sample Product, Specialized Steel Floor Vent Hatch, Steel Access Panel for Floors, Steel Floor Hatch, Tailor-Made Steel Floor Hatch with Ventilation",true,Openning width (INCH),25-30,,Openning length (INCH),30-35,,,,,,0.0,shopify,10,continue,manual,2550.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgdfgbdsh.jpg?v=1770388170,1,"",false,Custom Glass Floor Hatch - Ferrum Decor,,,kg,,,active
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,35-40,,,,,,0.0,shopify,10,continue,manual,2795.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dfgbfdbdxg.jpg?v=1770388171,2,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,40-45,,,,,,0.0,shopify,10,continue,manual,3040.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sgfdgbfdb.jpg?v=1770388170,3,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,45-50,,,,,,0.0,shopify,10,continue,manual,3285.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sdgsdgs.jpg?v=1770388171,4,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,50-55,,,,,,0.0,shopify,10,continue,manual,3530.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/asfsdvfsd.jpg?v=1770388171,5,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,55-60,,,,,,0.0,shopify,10,continue,manual,3775.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dhbdfdh.jpg?v=1770388171,6,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,60-65,,,,,,0.0,shopify,10,continue,manual,4020.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/dgsdgsg.jpg?v=1770388170,7,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,65-70,,,,,,0.0,shopify,10,continue,manual,4265.00,1.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0991/2392/1028/files/sagdsgag.jpg?v=1770388171,8,"",,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,70-75,,,,,,0.0,shopify,10,continue,manual,4510.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,75-80,,,,,,0.0,shopify,10,continue,manual,4755.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,80-85,,,,,,0.0,shopify,10,continue,manual,5000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,25-30,,,85-90,,,,,,0.0,shopify,10,continue,manual,5250.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,30-35,,,,,,0.0,shopify,10,continue,manual,2900.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,35-40,,,,,,0.0,shopify,10,continue,manual,3250.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,40-45,,,,,,0.0,shopify,10,continue,manual,3600.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,45-50,,,,,,0.0,shopify,10,continue,manual,3950.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,50-55,,,,,,0.0,shopify,10,continue,manual,4300.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,55-60,,,,,,0.0,shopify,10,continue,manual,4650.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,60-65,,,,,,0.0,shopify,10,continue,manual,5000.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,65-70,,,,,,0.0,shopify,10,continue,manual,5350.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,70-75,,,,,,0.0,shopify,10,continue,manual,5700.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,75-80,,,,,,0.0,shopify,10,continue,manual,6050.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,80-85,,,,,,0.0,shopify,10,continue,manual,6400.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,30-35,,,85-90,,,,,,0.0,shopify,10,continue,manual,6750.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,35-40,,,30-35,,,,,,0.0,shopify,10,continue,manual,3300.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,35-40,,,35-40,,,,,,0.0,shopify,10,continue,manual,3625.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,35-40,,,40-45,,,,,,0.0,shopify,10,continue,manual,3950.00,1.00,true,true,,,,,,,,,,,,,kg,,,
custom-glass-floor-hatch-precision-made-for-refined-interiors-bespoke-glass-floor-access-door-customized-for-your-home-copy,,,,,,,,,35-40,,,45-50,,,,,,0.0,shopify,10,continue,manual,4275.00,1.00,true,true,,,,,,,,,,,,,kg,,,
